Name,Cuisine,Location,Rating,Price,City,Page
The Old Potion House,"Adyar, Chennai",Multicuisine,4.202,900.0,chennai,31
"Adyar, Chennai",Multicuisine,₹900 for two,4.202,900.0,chennai,31
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,31
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,31
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,31
Café XO,"Nungambakkam, Chennai","Cafe, European",4.202,1000.0,chennai,32
"Nungambakkam, Chennai","Cafe, European",₹1000 for two,4.202,1000.0,chennai,32
Vivaha Bhojanambu,"Nungambakkam, Chennai","Andhra, South Indian",4.202,1400.0,chennai,32
"Nungambakkam, Chennai","Andhra, South Indian",₹1400 for two,4.202,1400.0,chennai,32
Bay 146,"The Savera Hotel, Chennai","Cocktail Menu, Multicuisine",4.202,1500.0,chennai,32
"The Savera Hotel, Chennai","Cocktail Menu, Multicuisine",₹1500 for two,4.202,1500.0,chennai,32
Park Brasserie,Park Hyatt Chennai,Multicuisine,4.202,3000.0,chennai,32
Park Hyatt Chennai,Multicuisine,₹3000 for two,4.202,3000.0,chennai,32
Patissez Express,"The Marina Mall, Egatoor",Continental,4.202,800.0,chennai,32
"The Marina Mall, Egatoor",Continental,₹800 for two,4.202,800.0,chennai,32
Kobe Sizzler,"Aerohub East, Meenambakkam",Multicuisine,4.202,1200.0,chennai,32
"Aerohub East, Meenambakkam",Multicuisine,₹1200 for two,4.202,1200.0,chennai,32
Carnaby | Global Comfort Food,"The Residency Towers, Chennai",Multicuisine,4.202,2500.0,chennai,32
"The Residency Towers, Chennai",Multicuisine,₹2500 for two,4.202,2500.0,chennai,32
Arabian Garden Seafood Restaurant,"Nungambakkam, Chennai",View All(10) Outlets,4.202,1000.0,chennai,32
"Nungambakkam, Chennai",View All(10) Outlets,Seafood,4.202,1000.0,chennai,32
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,32
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,32
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,32
The Chettinad Stories,"Vadapalani, Chennai","Chettinad, South Indian",4.202,1000.0,chennai,33
"Vadapalani, Chennai","Chettinad, South Indian",₹1000 for two,4.202,1000.0,chennai,33
Crafe,"T. Nagar, Chennai",Cafe,4.202,1000.0,chennai,33
"T. Nagar, Chennai",Cafe,₹1000 for two,4.202,1000.0,chennai,33
PHO SHI,"Adyar, Chennai",Asian,4.202,1200.0,chennai,33
"Adyar, Chennai",Asian,₹1200 for two,4.202,1200.0,chennai,33
Little Italy,"Besant Nagar, Chennai",View All(4) Outlets,4.202,1200.0,chennai,33
"Besant Nagar, Chennai",View All(4) Outlets,"Mexican, Italian",4.202,1200.0,chennai,33
Sudaka,"The Saibaba Hotel, Chennai",Finger Food,4.202,1500.0,chennai,33
"The Saibaba Hotel, Chennai",Finger Food,₹1500 for two,4.202,1500.0,chennai,33
Hotel Apoorvaa,"Chromepet, Chennai",South Indian,4.202,600.0,chennai,33
"Chromepet, Chennai",South Indian,₹600 for two,4.202,600.0,chennai,33
6th Avenue Resto Bar,"Anna Nagar West, Chennai","Multicuisine, Cocktail Menu",4.202,1500.0,chennai,33
"Anna Nagar West, Chennai","Multicuisine, Cocktail Menu",₹1500 for two,4.202,1500.0,chennai,33
Delifina,"Nungambakkam, Chennai","Italian, Sandwiches, Coffee",4.202,800.0,chennai,33
"Nungambakkam, Chennai","Italian, Sandwiches, Coffee",₹800 for two,4.202,800.0,chennai,33
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,33
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,33
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,33
Arabian Garden Seafood Restaurant,"Sholinganallur, Chennai",Seafood,4.202,1000.0,chennai,34
"Sholinganallur, Chennai",Seafood,₹1000 for two,4.202,1000.0,chennai,34
Bar Roc-A-Coe,"Nungambakkam, Chennai","Finger Food, Cocktail Menu",4.202,2500.0,chennai,34
"Nungambakkam, Chennai","Finger Food, Cocktail Menu",₹2500 for two,4.202,2500.0,chennai,34
Zebra Crossing,"Thuraipakkam, Chennai","Chinese, Indian",4.202,1000.0,chennai,34
"Thuraipakkam, Chennai","Chinese, Indian",₹1000 for two,4.202,1000.0,chennai,34
Virunthu,"JP Hotel, Chennai",South Indian,4.202,1200.0,chennai,34
"JP Hotel, Chennai",South Indian,₹1200 for two,4.202,1200.0,chennai,34
Tamarillo,"Floressa Randa Hotel, Chennai",Multicuisine,4.202,1000.0,chennai,34
"Floressa Randa Hotel, Chennai",Multicuisine,₹1000 for two,4.202,1000.0,chennai,34
The Freshlymade,"Velachery, Chennai",Cafe,4.202,700.0,chennai,34
"Velachery, Chennai",Cafe,₹700 for two,4.202,700.0,chennai,34
Daily Drip Cafe,"T. Nagar, Chennai","Beverages, Desserts, Fast Food",4.202,1000.0,chennai,34
"T. Nagar, Chennai","Beverages, Desserts, Fast Food",₹1000 for two,4.202,1000.0,chennai,34
Teru – South Indian Street Food,"Alwarpet, Chennai",South Indian,4.202,250.0,chennai,34
"Alwarpet, Chennai",South Indian,₹250 for two,4.202,250.0,chennai,34
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,34
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,34
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,34
Annam Cafe,"Phoenix Market City, Chennai",Cafe,4.202,1200.0,chennai,35
"Phoenix Market City, Chennai",Cafe,₹1200 for two,4.202,1200.0,chennai,35
Malabar House,"Besant Nagar, Chennai",Kerala,4.202,1000.0,chennai,35
"Besant Nagar, Chennai",Kerala,₹1000 for two,4.202,1000.0,chennai,35
Yakebab,"Anna Nagar East, Chennai",Arabian,4.202,650.0,chennai,35
"Anna Nagar East, Chennai",Arabian,₹650 for two,4.202,650.0,chennai,35
Virunthombal Chettinadu Restaurant,"Chengalpattu, Chennai",Multicuisine,4.202,1000.0,chennai,35
"Chengalpattu, Chennai",Multicuisine,₹1000 for two,4.202,1000.0,chennai,35
Dhani,"Kaldan Samudhra, Chennai",Multicuisine,4.202,4000.0,chennai,35
"Kaldan Samudhra, Chennai",Multicuisine,₹4000 for two,4.202,4000.0,chennai,35
Sunset Grill,The Westin Chennai Velachery,Multicuisine,4.202,2500.0,chennai,35
The Westin Chennai Velachery,Multicuisine,₹2500 for two,4.202,2500.0,chennai,35
The Godown Bar,"T. Nagar, Chennai",Finger Food,4.202,1400.0,chennai,35
"T. Nagar, Chennai",Finger Food,₹1400 for two,4.202,1400.0,chennai,35
Welcomcafe Crossandra,"Welcomhotel GST Road, Chennai",Multicuisine,4.202,2500.0,chennai,35
"Welcomhotel GST Road, Chennai",Multicuisine,₹2500 for two,4.202,2500.0,chennai,35
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,35
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,35
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,35
Salt-Indian restaurant,"Nexus Vijaya Mall, Vadapalani",Modern Indian,4.202,1200.0,chennai,36
"Nexus Vijaya Mall, Vadapalani",Modern Indian,₹1200 for two,4.202,1200.0,chennai,36
Sea Thru Diner,"Injambakkam, Chennai",Multicuisine,4.202,800.0,chennai,36
"Injambakkam, Chennai",Multicuisine,₹800 for two,4.202,800.0,chennai,36
On D Roof,"Anna Nagar East, Chennai",Multicuisine,4.202,800.0,chennai,36
"Anna Nagar East, Chennai",Multicuisine,₹800 for two,4.202,800.0,chennai,36
Aloe,"Nungambakkam, Chennai",Multicuisine,4.202,1000.0,chennai,36
"Nungambakkam, Chennai",Multicuisine,₹1000 for two,4.202,1000.0,chennai,36
GANGA SWEETS & HOTEL GANGA,"Velachery, Chennai",View All(20) Outlets,4.202,400.0,chennai,36
"Velachery, Chennai",View All(20) Outlets,Indian,4.202,400.0,chennai,36
Pan Asian,"ITC Grand Chola, Chennai",Pan Asian,4.202,6500.0,chennai,36
"ITC Grand Chola, Chennai",Pan Asian,₹6500 for two,4.202,6500.0,chennai,36
Pally Tastei Food,"Perambur, Chennai",Multicuisine,4.202,250.0,chennai,36
"Perambur, Chennai",Multicuisine,₹250 for two,4.202,250.0,chennai,36
The Living Room Signature,"Adyar, Chennai",Multicuisine,4.202,2500.0,chennai,36
"Adyar, Chennai",Multicuisine,₹2500 for two,4.202,2500.0,chennai,36
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,36
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,36
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,36
Cafe Yelove,"Anna Nagar East, Chennai",Fast Food,4.202,700.0,chennai,37
"Anna Nagar East, Chennai",Fast Food,₹700 for two,4.202,700.0,chennai,37
Le Bar,Novotel Chennai Sipcot,"Cocktail Menu, Finger Food",4.202,1500.0,chennai,37
Novotel Chennai Sipcot,"Cocktail Menu, Finger Food",₹1500 for two,4.202,1500.0,chennai,37
Pavilion,"The Residency, Chennai",Multicuisine,4.202,2000.0,chennai,37
"The Residency, Chennai",Multicuisine,₹2000 for two,4.202,2000.0,chennai,37
Library Blu,"The Leela Palace, Chennai","Cocktail Menu, Finger Food",4.202,2500.0,chennai,37
"The Leela Palace, Chennai","Cocktail Menu, Finger Food",₹2500 for two,4.202,2500.0,chennai,37
The Cake Shop,"The Leela Palace, Chennai",Bakery,4.202,3000.0,chennai,37
"The Leela Palace, Chennai",Bakery,₹3000 for two,4.202,3000.0,chennai,37
Big Bull Lounge,"Nandanam, Chennai","Finger Food, Cocktail Menu",4.202,1000.0,chennai,37
"Nandanam, Chennai","Finger Food, Cocktail Menu",₹1000 for two,4.202,1000.0,chennai,37
Divine Dine,"Besant Nagar, Chennai",Multicuisine,4.202,1200.0,chennai,37
"Besant Nagar, Chennai",Multicuisine,₹1200 for two,4.202,1200.0,chennai,37
Lava Bar,"Metro Grand Hotel, Chennai","Chinese, South Indian",4.202,1200.0,chennai,37
"Metro Grand Hotel, Chennai","Chinese, South Indian",₹1200 for two,4.202,1200.0,chennai,37
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,37
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,37
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,37
Cafeè 97 Kitchen And Grill,"Thuraipakkam, Chennai",Multicuisine,4.202,800.0,chennai,38
"Thuraipakkam, Chennai",Multicuisine,₹800 for two,4.202,800.0,chennai,38
Play Bae,"Thoraipakkam, Chennai","European, Italian",4.202,1000.0,chennai,38
"Thoraipakkam, Chennai","European, Italian",₹1000 for two,4.202,1000.0,chennai,38
Manpaanai Chettinadu Virundhu,"Hotel SRR Grand, Chennai",South Indian,4.202,1000.0,chennai,38
"Hotel SRR Grand, Chennai",South Indian,₹1000 for two,4.202,1000.0,chennai,38
Olive & Basil,"Adyar, Chennai","Chinese, Thai",4.202,900.0,chennai,38
"Adyar, Chennai","Chinese, Thai",₹900 for two,4.202,900.0,chennai,38
Studio Cafe,"Mugalivakkam, Chennai",Continental,4.202,800.0,chennai,38
"Mugalivakkam, Chennai",Continental,₹800 for two,4.202,800.0,chennai,38
Savya Rasa,"Kotturpuram, Chennai",South Indian,4.202,1200.0,chennai,38
"Kotturpuram, Chennai",South Indian,₹1200 for two,4.202,1200.0,chennai,38
Zodiac- All Day Dining,"Fortune Beach Resort, ECR, Chennai",Multicuisine,4.202,1500.0,chennai,38
"Fortune Beach Resort, ECR, Chennai",Multicuisine,₹1500 for two,4.202,1500.0,chennai,38
The High Lounge Bar,"V7 Hotel, Chennai",Finger Food,4.202,1500.0,chennai,38
"V7 Hotel, Chennai",Finger Food,₹1500 for two,4.202,1500.0,chennai,38
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,38
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,38
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,38
The New Punjab Club,"Anna Nagar East, Chennai",North Indian,4.202,1599.0,chennai,39
"Anna Nagar East, Chennai",North Indian,₹1599 for two,4.202,1599.0,chennai,39
Broken Bridge Cafe by Radio Room,Somerset Greenways Chennai,"Beverages, Cafe",4.202,1000.0,chennai,39
Somerset Greenways Chennai,"Beverages, Cafe",₹1000 for two,4.202,1000.0,chennai,39
Khalid's Biryani,"Porur, Chennai",View All(9) Outlets,4.202,600.0,chennai,39
"Porur, Chennai",View All(9) Outlets,"Biryani, Indian",4.202,600.0,chennai,39
La Luna Rooftop Restaurant,"Hotel SRR Grand, Chennai",Continental,4.202,1500.0,chennai,39
"Hotel SRR Grand, Chennai",Continental,₹1500 for two,4.202,1500.0,chennai,39
Tovo Navalur,"Navallur, Chennai","Fast Food, Chicken",4.202,800.0,chennai,39
"Navallur, Chennai","Fast Food, Chicken",₹800 for two,4.202,800.0,chennai,39
Punjabi Nation,"Guindy, Chennai",Multicuisine,4.202,1500.0,chennai,39
"Guindy, Chennai",Multicuisine,₹1500 for two,4.202,1500.0,chennai,39
Cocomaya,"The Slate, Chennai",Barbeque,4.202,2600.0,chennai,39
"The Slate, Chennai",Barbeque,₹2600 for two,4.202,2600.0,chennai,39
Willows,The Westin Chennai Velachery,Multicuisine,4.202,2000.0,chennai,39
The Westin Chennai Velachery,Multicuisine,₹2000 for two,4.202,2000.0,chennai,39
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,39
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,39
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,39
Qua,"Besant Nagar, Chennai","Continental, Coffee",4.202,800.0,chennai,40
"Besant Nagar, Chennai","Continental, Coffee",₹800 for two,4.202,800.0,chennai,40
Teddy Beer Resto Bar,"Koyambedu, Chennai",Finger Food,4.202,1200.0,chennai,40
"Koyambedu, Chennai",Finger Food,₹1200 for two,4.202,1200.0,chennai,40
Sindbad,Radisson Blu Resort Temple Bay Mamallapuram,"Finger Food, Cocktail Menu",4.202,3000.0,chennai,40
Radisson Blu Resort Temple Bay Mamallapuram,"Finger Food, Cocktail Menu",₹3000 for two,4.202,3000.0,chennai,40
Kings Flame Up,"The Kings Park Grand, Chennai",Multicuisine,4.202,1500.0,chennai,40
"The Kings Park Grand, Chennai",Multicuisine,₹1500 for two,4.202,1500.0,chennai,40
Sante Spa Cuisine,"Thousand Lights, Chennai",Multicuisine,4.202,1400.0,chennai,40
"Thousand Lights, Chennai",Multicuisine,₹1400 for two,4.202,1400.0,chennai,40
The Indie Frost,"West Mambalam, Chennai","Cafe, Continental",4.202,600.0,chennai,40
"West Mambalam, Chennai","Cafe, Continental",₹600 for two,4.202,600.0,chennai,40
The FreshlyMade,"Raja Annamalai Puram, Chennai",Continental,4.202,700.0,chennai,40
"Raja Annamalai Puram, Chennai",Continental,₹700 for two,4.202,700.0,chennai,40
Teru – South Indian Street Food,"Adyar, Chennai",South Indian,4.202,350.0,chennai,40
"Adyar, Chennai",South Indian,₹350 for two,4.202,350.0,chennai,40
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,40
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,40
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,40
Ma Po Hakka Chinese,"Alwarpet, Chennai",Chinese,4.202,600.0,chennai,41
"Alwarpet, Chennai",Chinese,₹600 for two,4.202,600.0,chennai,41
Tipsy Dive,"V Five Hotel, Chennai","Finger Food, Cocktail Menu",4.202,1200.0,chennai,41
"V Five Hotel, Chennai","Finger Food, Cocktail Menu",₹1200 for two,4.202,1200.0,chennai,41
Flamingo,"Chromepet, Chennai","Cocktail Menu, Finger Food",4.202,1200.0,chennai,41
"Chromepet, Chennai","Cocktail Menu, Finger Food",₹1200 for two,4.202,1200.0,chennai,41
Mascarpone Cafe,"Kanathur, Chennai",Multicuisine,4.202,800.0,chennai,41
"Kanathur, Chennai",Multicuisine,₹800 for two,4.202,800.0,chennai,41
Goldman's Steakhouse,"Thoraipakkam, Chennai",Multicuisine,4.202,1500.0,chennai,41
"Thoraipakkam, Chennai",Multicuisine,₹1500 for two,4.202,1500.0,chennai,41
Satti Kari,"Injambakkam, Chennai",Multicuisine,4.202,1000.0,chennai,41
"Injambakkam, Chennai",Multicuisine,₹1000 for two,4.202,1000.0,chennai,41
Madras Pavilion,"ITC Grand Chola, Chennai",Multicuisine,4.202,5000.0,chennai,41
"ITC Grand Chola, Chennai",Multicuisine,₹5000 for two,4.202,5000.0,chennai,41
Gourmet Pulp,"Anna Nagar East, Chennai",Italian,4.202,800.0,chennai,41
"Anna Nagar East, Chennai",Italian,₹800 for two,4.202,800.0,chennai,41
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,41
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,41
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,41
Durai's Kitchen,"Tambaram, Chennai",Multicuisine,4.202,1000.0,chennai,42
"Tambaram, Chennai",Multicuisine,₹1000 for two,4.202,1000.0,chennai,42
Madharas - Global Veg Kitchen,"Velachery, Chennai",Multicuisine,4.202,1000.0,chennai,42
"Velachery, Chennai",Multicuisine,₹1000 for two,4.202,1000.0,chennai,42
The Waterfall Restaurant,"Vadapalani, Chennai",Multicuisine,4.202,1500.0,chennai,42
"Vadapalani, Chennai",Multicuisine,₹1500 for two,4.202,1500.0,chennai,42
Maritime Tales,Radisson Blu Resort Temple Bay Mamallapuram,Finger Food,4.202,2000.0,chennai,42
Radisson Blu Resort Temple Bay Mamallapuram,Finger Food,₹2000 for two,4.202,2000.0,chennai,42
Trella,"Jaag Hotel, Chennai","Multicuisine, Cocktail Menu",4.202,1500.0,chennai,42
"Jaag Hotel, Chennai","Multicuisine, Cocktail Menu",₹1500 for two,4.202,1500.0,chennai,42
Little Soi,"Besant Nagar, Chennai",Asian,4.202,800.0,chennai,42
"Besant Nagar, Chennai",Asian,₹800 for two,4.202,800.0,chennai,42
Mearth Cafe,"RA Puram, Chennai","Cafe, Multicuisine",4.202,800.0,chennai,42
"RA Puram, Chennai","Cafe, Multicuisine",₹800 for two,4.202,800.0,chennai,42
Cafe H,"Anna Nagar West, Chennai",Fast Food,4.202,650.0,chennai,42
"Anna Nagar West, Chennai",Fast Food,₹650 for two,4.202,650.0,chennai,42
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,42
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,42
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,42
Yasin Restaurant,"Medavakkam, Chennai",Multicuisine,4.202,1000.0,chennai,43
"Medavakkam, Chennai",Multicuisine,₹1000 for two,4.202,1000.0,chennai,43
Cafe G,Holiday Inn Chennai OMR IT Expressway,Multicuisine,4.202,3200.0,chennai,43
Holiday Inn Chennai OMR IT Expressway,Multicuisine,₹3200 for two,4.202,3200.0,chennai,43
Scooby's Cafe,"Nungambakkam, Chennai",Fast Food,4.202,300.0,chennai,43
"Nungambakkam, Chennai",Fast Food,₹300 for two,4.202,300.0,chennai,43
Savoury Sea Shell,"Anna Nagar East, Chennai",View All(4) Outlets,4.202,800.0,chennai,43
"Anna Nagar East, Chennai",View All(4) Outlets,Multicuisine,4.202,800.0,chennai,43
The Red Box,"Adambakkam, Chennai",View All(8) Outlets,4.202,500.0,chennai,43
"Adambakkam, Chennai",View All(8) Outlets,Chinese,4.202,500.0,chennai,43
Mr. Ong,Park Hyatt Chennai,Multicuisine,4.202,2000.0,chennai,43
Park Hyatt Chennai,Multicuisine,₹2000 for two,4.202,2000.0,chennai,43
The Golden Palate,"Hotel Mamallaa Heritage, Chennai",North Indian,4.202,800.0,chennai,43
"Hotel Mamallaa Heritage, Chennai",North Indian,₹800 for two,4.202,800.0,chennai,43
Animal Restobar,"Ashok Nagar, Chennai","Finger Food, Cocktail Menu",4.202,1000.0,chennai,43
"Ashok Nagar, Chennai","Finger Food, Cocktail Menu",₹1000 for two,4.202,1000.0,chennai,43
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,43
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,43
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,43
Benjarong,"Alwarpet, Chennai","Thai, Chinese",4.202,2000.0,chennai,44
"Alwarpet, Chennai","Thai, Chinese",₹2000 for two,4.202,2000.0,chennai,44
Crystal Bar,"Green Coconut Resort, Chennai","Cocktail Menu, Finger Food",4.202,1500.0,chennai,44
"Green Coconut Resort, Chennai","Cocktail Menu, Finger Food",₹1500 for two,4.202,1500.0,chennai,44
Shout Bar & Cafe,"Ramapuram, Chennai","Multicuisine, Cocktail Menu",4.202,1400.0,chennai,44
"Ramapuram, Chennai","Multicuisine, Cocktail Menu",₹1400 for two,4.202,1400.0,chennai,44
Barista Coffee,"Ramapuram, Chennai",View All(3) Outlets,4.202,400.0,chennai,44
"Ramapuram, Chennai",View All(3) Outlets,"Cafe, Coffee",4.202,400.0,chennai,44
Mexe,"Alwarpet, Chennai",Mexican,4.202,1000.0,chennai,44
"Alwarpet, Chennai",Mexican,₹1000 for two,4.202,1000.0,chennai,44
Italiano,"Anna Nagar East, Chennai",Italian,4.202,500.0,chennai,44
"Anna Nagar East, Chennai",Italian,₹500 for two,4.202,500.0,chennai,44
Haagen Dazs,"Phoenix Market City, Chennai",View All(4) Outlets,4.202,800.0,chennai,44
"Phoenix Market City, Chennai",View All(4) Outlets,Ice Cream,4.202,800.0,chennai,44
Mista Deli,Turyaa Chennai,Cafe,4.202,600.0,chennai,44
Turyaa Chennai,Cafe,₹600 for two,4.202,600.0,chennai,44
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,44
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,44
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,44
Therkin Anjaraipetti,"Anna Nagar East, Chennai",South Indian,4.202,1000.0,chennai,45
"Anna Nagar East, Chennai",South Indian,₹1000 for two,4.202,1000.0,chennai,45
Vintage Madras Restaurant,"Ashok Nagar, Chennai","Chinese, North Indian, South Indian",4.202,600.0,chennai,45
"Ashok Nagar, Chennai","Chinese, North Indian, South Indian",₹600 for two,4.202,600.0,chennai,45
The MasterKey,"Velachery, Chennai",Cocktail Menu,4.202,1200.0,chennai,45
"Velachery, Chennai",Cocktail Menu,₹1200 for two,4.202,1200.0,chennai,45
Shaack,"Anna Nagar East, Chennai",Multicuisine,4.202,1200.0,chennai,45
"Anna Nagar East, Chennai",Multicuisine,₹1200 for two,4.202,1200.0,chennai,45
B'Veg,"Gopalapuram, Chennai",Multicuisine,4.202,1200.0,chennai,45
"Gopalapuram, Chennai",Multicuisine,₹1200 for two,4.202,1200.0,chennai,45
The Great Escape Restaurant,"Kilpauk, Chennai","Chinese, Continental",4.202,1000.0,chennai,45
"Kilpauk, Chennai","Chinese, Continental",₹1000 for two,4.202,1000.0,chennai,45
Mohan's Kitchen,"Porur, Chennai",North Indian,4.202,700.0,chennai,45
"Porur, Chennai",North Indian,₹700 for two,4.202,700.0,chennai,45
The Manam-Shelter Beach Resort,"Shelter Beach Resorts, Chennai",Multicuisine,4.202,1500.0,chennai,45
"Shelter Beach Resorts, Chennai",Multicuisine,₹1500 for two,4.202,1500.0,chennai,45
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,45
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,45
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,45
Mex It Up - World On A Plate,"Teynampet, Chennai","American, Mexican",4.202,1000.0,chennai,46
"Teynampet, Chennai","American, Mexican",₹1000 for two,4.202,1000.0,chennai,46
Chap Chay,"The Raintree, St. Mary’s Road",Pan Asian,4.202,2500.0,chennai,46
"The Raintree, St. Mary’s Road",Pan Asian,₹2500 for two,4.202,2500.0,chennai,46
Pink Potato,"Alwarpet, Chennai",South Indian,4.202,600.0,chennai,46
"Alwarpet, Chennai",South Indian,₹600 for two,4.202,600.0,chennai,46
Kailash Parbat,"Velachery, Chennai",Multicuisine,4.202,700.0,chennai,46
"Velachery, Chennai",Multicuisine,₹700 for two,4.202,700.0,chennai,46
Pluto's Restaurant,"Choolaimedu, Chennai",Multicuisine,4.202,900.0,chennai,46
"Choolaimedu, Chennai",Multicuisine,₹900 for two,4.202,900.0,chennai,46
Somapuraa,"Kaldan Samudhra, Chennai",Finger Food,4.202,2000.0,chennai,46
"Kaldan Samudhra, Chennai",Finger Food,₹2000 for two,4.202,2000.0,chennai,46
Copper Chimney,"Phoenix Market City, Chennai",View All(1) Outlets,4.202,1600.0,chennai,46
"Phoenix Market City, Chennai",View All(1) Outlets,North Indian,4.202,1600.0,chennai,46
Ottimo Cucina Italiana,"ITC Grand Chola, Chennai",Italian,4.202,6500.0,chennai,46
"ITC Grand Chola, Chennai",Italian,₹6500 for two,4.202,6500.0,chennai,46
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,chennai,46
North Indian And Bengali Pearl Restaurant,"Periamet, Chennai",Gujraj Veg Restaurant,4.202,1200.0,chennai,46
Barbeque Nation,8 Outlets,Coal Barbecues,4.202,1200.0,chennai,46
Gelarto,"Nungambakkam, Chennai","Cafe, Ice Cream",4.202,400.0,chennai,47
"Nungambakkam, Chennai","Cafe, Ice Cream",₹400 for two,4.202,400.0,chennai,47
Knot & Nosh,"Kilpauk, Chennai",Italian,4.202,700.0,chennai,47
"Kilpauk, Chennai",Italian,₹700 for two,4.202,700.0,chennai,47
Dunkd,"T. Nagar, Chennai",South Indian,4.202,200.0,chennai,47
"T. Nagar, Chennai",South Indian,₹200 for two,4.202,200.0,chennai,47
Lazy Leopard,"Gopalapuram, Chennai",Multicuisine,4.202,1500.0,chennai,47
"Gopalapuram, Chennai",Multicuisine,₹1500 for two,4.202,1500.0,chennai,47
365 A.S.,"Hyatt Regency, Chennai","Cocktail Menu, Finger Food",4.202,2500.0,chennai,47
"Hyatt Regency, Chennai","Cocktail Menu, Finger Food",₹2500 for two,4.202,2500.0,chennai,47
Hotel Sangamitra,"Saidapet, Chennai",Indian,4.202,800.0,chennai,47
"Saidapet, Chennai",Indian,₹800 for two,4.202,800.0,chennai,47
